"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007265","Ras protein signal transduction","53/1625","353/18903",4.54023701674604e-05,0.00138653663091716,0.00112199694152584,"PSD4/AGTR1/FARP2/GPR17/HACD3/CDKN1A/NOTCH1/FLOT1/RAB15/PRKD1/RIT1/DENND4B/RIPOR1/RASIP1/NTN1/CDH13/MYOC/GPSM2/ARHGAP17/NRP1/RAPGEF5/COL1A2/SPRY3/RASGRP2/IQSEC2/ARHGEF25/PDGFRB/ARHGAP44/CDC42EP4/RGL1/KANK2/RASGRP3/WASF1/STARD13/RIPOR2/ABRA/PLK2/F2R/F2RL2/PRAG1/LPAR1/DOK1/ARHGAP6/KBTBD7/RDX/RAPGEF1/RALGDS/SYNPO2L/PLCE1/SHTN1/AUTS2/COL3A1/RAB30",53
"GO:0042060","wound healing","63/1625","442/18903",4.60454207178939e-05,0.00139892633871787,0.0011320227958371,"ADRA2B/P2RY12/PROS1/PLAT/MAP3K5/GRHL3/PABPC4/VWF/SERPING1/PRKCQ/CDKN1A/CD34/COL1A1/FKBP10/COL5A1/TGFB3/FERMT2/PIK3CA/ALOX12/ALOX5/JAK2/OCLN/TBXA2R/ANXA2/PEAR1/PLAUR/SELP/ABAT/AHNAK/FLNA/NOS3/C1QTNF1/DGKA/ACVRL1/ANXA6/NDNF/PDGFRB/PRDX2/PLPP3/VAV1/SMOC2/THBD/GLI3/PTK2/SCRIB/EPPK1/F2R/F2RL2/MMRN1/EREG/SLC7A11/KDR/GAS6/F10/ADAMTS13/DDR2/CLDN19/PRKG1/COL3A1/TGFBR2/MYLK/CCN1/HGFAC",63
"GO:0008203","cholesterol metabolic process","27/1625","139/18903",4.69205218112218e-05,0.00141820284900175,0.00114762150783614,"MVK/SEC14L2/HDLBP/CYP46A1/FDPS/SULT2A1/HSD17B7/FMO5/HMGCS2/PRKAA2/INSIG1/CYP51A1/PON1/NSDHL/G6PD/CYP2D6/ABCA5/FDFT1/CYP7B1/SQLE/HMGCS1/MSMO1/CH25H/SC5D/SCARF1/DHCR7/HMGCR",27
"GO:0048708","astrocyte differentiation","19/1625","82/18903",5.19588811870855e-05,0.00156247778426879,0.00126436998205523,"IL1B/GPR37L1/TSPAN2/CNTN2/NOTCH1/MAG/SOX8/LAMB2/LRP1/SOX9/PLPP3/DLL1/TTBK1/PLP1/LAMC3/HES5/C1QA/TTC21B/BIN1",19
"GO:0009612","response to mechanical stimulus","36/1625","211/18903",5.40061287586537e-05,0.00160162436844364,0.00129604772264714,"IL1B/TACR1/KCNQ1/CSRP3/FYN/SLC9A1/SHANK3/COL1A1/JUP/PIK3CA/SLC1A3/MAG/ATP1A2/KCNC1/PKD1/KRT5/KCNJ2/SOX9/ANGPT2/GCLC/SLC8A1/ABHD12/LRP11/PTK2/PKD2/USP53/DMD/WNT11/PDE2A/DDR2/SLC2A1/CXCL12/BNIP3/TTN/TGFBR2/COL11A1",36
"GO:0060541","respiratory system development","36/1625","211/18903",5.40061287586537e-05,0.00160162436844364,0.00129604772264714,"TIMELESS/ALDH1A3/SPDEF/HSD11B1/THRA/NOTCH1/BAG6/TGFB3/PKDCC/SAV1/MYOCD/CRISPLD2/HMGCS2/PKD1/NOS3/LEF1/PDGFRB/FLT4/EP300/SOX9/ARG1/GLI3/LAMA5/GRHL2/CCBE1/NFIB/SLC7A11/HHIP/KDR/LOXL3/PHEX/WNT11/RBP4/COL3A1/TGFBR2/IGFBP5",36
"GO:0001763","morphogenesis of a branching structure","35/1625","203/18903",5.46348784500929e-05,0.00160162436844364,0.00129604772264714,"TBX3/TIMELESS/SEMA3C/NOTCH1/RASIP1/SOCS3/PBX1/SOX8/PKD1/NRP1/CITED1/NTN4/TGM2/LEF1/SOX10/SOX9/ESR1/BCL11A/GLI3/GREB1L/LAMA5/SNAI2/SULF1/GRHL2/PKD2/AREG/NPNT/HHIP/EDNRA/SFRP2/KDR/COL4A1/NRARP/RERE/TGFBR2",35
"GO:0048659","smooth muscle cell proliferation","32/1625","179/18903",5.47572115037938e-05,0.00160162436844364,0.00129604772264714,"TACR1/MAP3K5/NDRG2/CDKN1A/TGFB3/PIK3CA/JAK2/NDRG4/MYOCD/CDH13/VIPR2/OGN/PTGIR/EFEMP2/SF1/NOS3/DDIT3/PDGFRB/S1PR1/IGFBP3/EREG/IL15/PDCD4/ADAMTS1/PDGFD/DDR2/HES5/PRKG1/CCL5/CALCRL/TGFBR2/IGFBP5",32
"GO:0045214","sarcomere organization","13/1625","44/18903",5.47709656205357e-05,0.00160162436844364,0.00129604772264714,"CSRP3/FLNC/TNNT2/CAPN3/MYLK3/OBSCN/MYOZ2/MYH3/KRT19/FHOD3/SYNPO2L/TTN/ACTN2",13
"GO:0089718","amino acid import across plasma membrane","14/1625","50/18903",5.5278074821724e-05,0.00160162436844364,0.00129604772264714,"SLC7A8/SLC1A3/ATP1A2/SLC7A5/RGS4/SLC6A9/SLC38A3/SLC22A4/ARG1/SLC16A2/SLC7A11/SLC7A2/SLC47A1/SLC43A2",14
"GO:0007389","pattern specification process","66/1625","472/18903",5.56324523224784e-05,0.00160162436844364,0.00129604772264714,"TBX1/TBX3/STC1/NR2F2/PCSK6/ALX4/GRHL3/SEMA3C/RELN/APLNR/MYF6/MYF5/MAFB/PCGF2/NOTCH1/ASB2/DVL2/NDRG4/NKD1/IRX3/PBX1/SSBP3/STIL/LFNG/NRP1/ZEB1/SOX18/AURKA/LEF1/DDIT3/ACVRL1/EP300/AXIN2/OSR1/DLL1/DAAM2/EFNB1/CHRDL1/GLI3/IRX2/ANKS6/LAMA5/LRP2/SHROOM3/PKD2/CXXC4/HHIP/SFRP2/POGLUT1/TCF15/PCDH8/WNT11/PBX3/NRARP/ZIC1/HES5/NBL1/C1QA/LDB1/CDON/KMT2A/NRP2/PGAP1/TTC21B/TGFBR2/IRX1",66
"GO:0032835","glomerulus development","17/1625","69/18903",5.57063107449858e-05,0.00160162436844364,0.00129604772264714,"MAGI2/PODXL/CD34/NOTCH1/EDNRB/LAMB2/ANGPT1/PDGFRB/PECAM1/OSR1/ANGPT2/SULF1/ENPEP/EDNRA/PROM1/PDGFD/PLCE1",17
"GO:0150116","regulation of cell-substrate junction organization","17/1625","69/18903",5.57063107449858e-05,0.00160162436844364,0.00129604772264714,"SLC9A1/FERMT2/DAPK3/MYOC/NRP1/FAM107A/ACVRL1/PTK2/PIK3R1/EFNA5/KDR/LIMCH1/EPHA3/GPM6B/ARHGAP6/LDB1/BCAS3",17
"GO:0030148","sphingolipid biosynthetic process","23/1625","111/18903",5.91524422698027e-05,0.00169244900358358,0.00136954377069226,"PPM1L/HACD3/ST8SIA2/ALDH3B1/PRKD1/ALOXE3/CSNK1G2/ST3GAL2/ELOVL1/ST8SIA6/DEGS2/PRKD2/PLPP3/SPTLC2/ST8SIA5/ELOVL7/UGCG/SGMS2/UGT8/B4GALT4/ST6GALNAC4/SGMS1/CCN1",23
"GO:0031668","cellular response to extracellular stimulus","42/1625","262/18903",6.09658016395695e-05,0.00173170961583751,0.0014013137837515,"AMBRA1/SESN2/MAP3K5/ELAPOR1/CDKN1A/PIK3C2B/COL1A1/PPP1R9B/PDK2/RXRA/KIF26A/PRKD1/RIPOR1/MYOCD/SLC7A5/HSPA8/PRKAB2/VCAM1/PRKAA2/COMT/PDK4/FAM107A/SLC38A3/MFSD2A/KANK2/RRAGD/SESN3/UPP1/DSC2/SNAI2/AQP3/RICTOR/IL15/SFRP2/GAS6/PHEX/HSPA5/GLUL/SLC2A1/PRKAG3/HNRNPA1/NUAK1",42
"GO:0061138","morphogenesis of a branching epithelium","33/1625","188/18903",6.13607992788239e-05,0.00173170961583751,0.0014013137837515,"TBX3/TIMELESS/SEMA3C/NOTCH1/RASIP1/SOCS3/PBX1/SOX8/PKD1/NRP1/CITED1/NTN4/TGM2/LEF1/SOX10/SOX9/ESR1/GLI3/GREB1L/LAMA5/SNAI2/SULF1/GRHL2/PKD2/AREG/NPNT/HHIP/EDNRA/SFRP2/KDR/COL4A1/NRARP/TGFBR2",33
"GO:0003206","cardiac chamber morphogenesis","25/1625","126/18903",6.14060586545706e-05,0.00173170961583751,0.0014013137837515,"TBX1/TBX3/SEMA3C/PKP2/APLNR/TNNT2/NOTCH1/SAV1/ZFPM1/TGFBR3/NRP1/NOS3/SLIT3/GRHL2/LRP2/EDNRA/SFRP2/ADAMTS1/ADPRHL1/WNT11/RBP4/NRP2/TGFBR2/CCN1/COL11A1",25
"GO:0006942","regulation of striated muscle contraction","21/1625","97/18903",6.25474048946016e-05,0.00175549716404182,0.00142056286504982,"STC1/KBTBD13/KCNQ1/SLC9A1/PKP2/JUP/TMEM38A/TRPM4/ATP1A2/KCNJ2/PDE4B/PLN/SLC8A1/DSC2/PDE5A/ANK2/CAMK2D/CASQ2/DMD/P2RX4/BIN1",21
"GO:0043010","camera-type eye development","51/1625","340/18903",6.42268040519948e-05,0.00179408901934814,0.00145179171444045,"LIMK2/EPHB1/ALDH1A3/FBN1/TUB/FJX1/GRHL3/COL8A2/MYF5/CACNA1S/KRT12/NOTCH1/DIO3/ACHE/CRYAB/WNT9A/SOX8/NRP1/ZEB1/LAMB2/ATP2B2/MITF/MFSD2A/ACVRL1/PDGFRB/SOX9/TFAP2B/DLL1/EFEMP1/FLT1/GLI3/TFAP2A/PTPRM/OSR2/GRHL2/CYP1A1/NTRK2/TMOD1/SLC7A11/KDR/PROM1/COL4A1/NHS/FZD4/LAMC3/HES5/VSTM4/RBP4/CDON/UNC45B/TGFBR2",51
"GO:0008202","steroid metabolic process","49/1625","323/18903",6.64967786713897e-05,0.00184873591268477,0.00149601243376399,"MVK/SEC14L2/HDLBP/HSD11B1/CYP46A1/FDPS/SULT2A1/HSD17B2/HSD17B7/FMO5/NR5A2/PBX1/HMGCS2/PRKAA2/SCNN1B/INSIG1/CYP51A1/PON1/NSDHL/EDNRB/SF1/G6PD/MECP2/OSBPL2/FGFR4/SULT1A2/CYP2D6/RDH16/ABCA5/FDFT1/ESR1/SRD5A2/SNAI2/CYP7B1/SQLE/ATP8B1/HMGCS1/CYP1A1/IGFBP7/LRP2/SPP1/MSMO1/H6PD/CH25H/SC5D/SCARF1/DHRS9/DHCR7/HMGCR",49
"GO:0016322","neuron remodeling","7/1625","14/18903",6.83675534228544e-05,0.00189182328579485,0.00153087909344677,"FARP2/C1QL1/NTN4/BCL11A/EDNRA/C1QA/SCARF1",7
"GO:0033002","muscle cell proliferation","40/1625","247/18903",7.18122215995508e-05,0.00196865690282676,0.00159305349359885,"EPHB1/TACR1/MAP3K5/NDRG2/CDKN1A/NOTCH1/TGFB3/SAV1/PIK3CA/JAK2/NDRG4/MYOCD/CDH13/TGFBR3/VIPR2/OGN/PTGIR/EFEMP2/SF1/CAV2/NOS3/ANGPT1/DDIT3/PDGFRB/S1PR1/IGFBP3/EREG/IL15/PDCD4/ADAMTS1/PDGFD/DDR2/HES5/PRKG1/RBP4/CCL5/MSTN/CALCRL/TGFBR2/IGFBP5",40
"GO:0051259","protein complex oligomerization","40/1625","247/18903",7.18122215995508e-05,0.00196865690282676,0.00159305349359885,"UPB1/BOK/CRTC3/ALDH1A3/CPSF7/SLC9A1/NINJ1/CPSF6/KCNA3/PEG10/KCNC4/MPP2/ZBTB1/TRPM4/LRRC8C/KCNC1/PKD1/STEAP4/COL1A2/KCTD12/OSBPL2/PXDN/PRF1/GLS/KCNJ2/TK1/SAMD1/SCARA5/RRM2/NLRC4/KCTD3/AQP4/STOML2/PKD2/UGDH/KCTD14/TRPM2/LRRC8A/CALHM1/ECT2",40
"GO:0043542","endothelial cell migration","44/1625","281/18903",7.27627395958168e-05,0.00198547957026734,0.00160666653561718,"STC1/NR2F2/DCN/BCAR1/JUP/NOTCH1/PRKD1/CLEC14A/PIK3CA/TBXA2R/CDH5/CDH13/PIK3R3/NRP1/JCAD/HDAC9/PRKD2/MECP2/NOS3/SOX18/ANGPT1/ACVRL1/FLT4/PLPP3/ANGPT2/SMOC2/RIN2/STARD13/FGF16/SEMA5A/PTPRM/SNAI2/PTK2/CCBE1/PLK2/KDR/FGFBP1/GLUL/MMRN2/VSTM4/ETS1/P2RX4/BCAS3/NRP2",44
"GO:0051899","membrane depolarization","19/1625","84/18903",7.37736530473808e-05,0.00200378760857725,0.00162148155206249,"BOK/CACNA2D1/DCN/SCN1B/TRPM4/ATP1A2/MYOC/CACNA1G/KCNJ2/GCLC/SLC8A1/ANK2/CAMK2D/KDR/PRKCZ/SCN3B/KMT2A/SCN4B/P2RX4",19
"GO:0051893","regulation of focal adhesion assembly","16/1625","64/18903",7.57141371663388e-05,0.00203462852012814,0.00164643827348072,"SLC9A1/FERMT2/DAPK3/MYOC/NRP1/FAM107A/ACVRL1/PTK2/EFNA5/KDR/LIMCH1/EPHA3/GPM6B/ARHGAP6/LDB1/BCAS3",16
"GO:0090109","regulation of cell-substrate junction assembly","16/1625","64/18903",7.57141371663388e-05,0.00203462852012814,0.00164643827348072,"SLC9A1/FERMT2/DAPK3/MYOC/NRP1/FAM107A/ACVRL1/PTK2/EFNA5/KDR/LIMCH1/EPHA3/GPM6B/ARHGAP6/LDB1/BCAS3",16
"GO:0030178","negative regulation of Wnt signaling pathway","31/1625","174/18903",7.59447360753632e-05,0.00203462852012814,0.00164643827348072,"TPBG/NOTCH1/STK11/TLE2/NKD1/CITED1/RBMS3/DACT3/APCDD1L/SOX10/LRP1/DDIT3/SLC9A3R1/AXIN2/SOX9/NOTUM/ANKRD6/GLI3/IGFBP1/LIMD1/APCDD1/SNAI2/ALPK2/DKK2/CXXC4/SFRP2/SHISA2/FZD4/WNT11/TPBGL/HIC1",31
"GO:0050678","regulation of epithelial cell proliferation","59/1625","414/18903",7.95474243126523e-05,0.00212150461040169,0.00171673912627115,"TBX1/AGTR1/ZNF703/HTRA1/LIMS2/TACR1/NR2F2/RUNX3/APLNR/TGM1/NOTCH1/SAV1/PRKD1/ALOX5/STK11/ECM1/FUT2/CDH13/TGFBR3/NRP1/ZEB1/JCAD/EDNRB/PRKD2/CAV2/PPP1R16B/ACVRL1/FLT4/SOX9/OSR1/ARG1/HLX/FLT1/NLRC3/SEMA5A/PTPRM/LAMA5/SNAI2/CYP7B1/SULF1/OSR2/EPPK1/THBS4/NFIB/EREG/AREG/SFRP2/KDR/FGFBP1/ARX/CNMD/GLUL/NRARP/HES5/MMRN2/CXCL12/NRP2/GPBAR1/ZBED9",59
"GO:0007162","negative regulation of cell adhesion","47/1625","308/18903",8.02572181973159e-05,0.00213079299123865,0.00172425536108126,"ZNF703/RUNX3/PODXL/PLXNC1/CD300A/COL1A1/NOTCH1/ARG2/ALOX12/JAK2/MYADM/CDH13/MYOC/ABAT/PLXNB1/FAM107A/ACTN4/ANGPT1/SPN/C1QTNF1/ACVRL1/PRDX2/ANGPT2/ARG1/EPCAM/HLX/GLI3/RIPOR2/SEMA5A/MBP/SNAI2/PTK2/SCRIB/PIK3R1/EFNA5/CD274/PDE5A/FGL1/LOXL3/ARHGAP6/RDX/FZD4/NRARP/PLA2G2D/CXCL12/PRKG1/BCAS3",47
"GO:0035051","cardiocyte differentiation","29/1625","159/18903",8.29314689072277e-05,0.00219191963111749,0.00177371954504909,"MYO18B/TBX3/MEF2A/CSRP3/SLC9A1/SEMA3C/NOTCH1/ASB2/MYOCD/MYLK3/IRX3/RGS4/VCAM1/TGFBR3/G6PD/SOX18/SGCD/PDGFRB/SLC8A1/DLL1/FHOD3/ALPK2/EDNRA/SORBS2/SGCB/PDCD4/ADPRHL1/TTN/ACTN2",29
"GO:0048660","regulation of smooth muscle cell proliferation","31/1625","175/18903",8.48338605921947e-05,0.00223219095683212,0.00180630743582347,"TACR1/MAP3K5/NDRG2/CDKN1A/TGFB3/PIK3CA/JAK2/NDRG4/MYOCD/CDH13/VIPR2/OGN/PTGIR/EFEMP2/SF1/NOS3/PDGFRB/S1PR1/IGFBP3/EREG/IL15/PDCD4/ADAMTS1/PDGFD/DDR2/HES5/PRKG1/CCL5/CALCRL/TGFBR2/IGFBP5",31
"GO:0001656","metanephros development","20/1625","92/18903",8.72344636191e-05,0.00228515523809322,0.00184916657150008,"FBN1/UMOD/CD34/IRX3/SOX8/PKD1/ITGA8/CITED1/LAMB2/PDGFRB/SOX9/TFAP2B/OSR1/GLI3/IRX2/GREB1L/OSR2/PKD2/HES5/IRX1",20
"GO:0002062","chondrocyte differentiation","23/1625","114/18903",9.11353577104865e-05,0.00237677786878587,0.00192330836416495,"RFLNA/RUNX3/PKDCC/ECM1/WNT9A/COL2A1/ACVRL1/ANXA6/CHADL/AXIN2/SOX9/OSR1/EFEMP1/GLI3/SNAI2/SULF1/OSR2/NFIB/SFRP2/CYTL1/COL3A1/TGFBR2/COL11A1",23
"GO:0014902","myotube differentiation","25/1625","129/18903",9.16688130638401e-05,0.00238015852069724,0.00192604401573039,"TBX1/CD81/MYF6/MYF5/CACNA1S/NOTCH1/FLOT1/MYOCD/HDAC9/EHD2/PLD3/CAV2/KEL/NFATC2/HDAC4/STAC3/RBM24/RIPOR2/SMYD1/ADAM12/DOCK2/PLPP7/CDON/ADAMTS15/BARX2",25
"GO:0001885","endothelial cell development","16/1625","65/18903",9.25110733314712e-05,0.00239149239568286,0.00193521548137071,"CLDN5/IL1B/STC1/CDH5/MYADM/EDNRB/SOX18/PPP1R16B/PECAM1/MARVELD2/EDNRA/RDX/PDE2A/RAPGEF1/COL18A1/ROBO4",16
"GO:0051017","actin filament bundle assembly","29/1625","160/18903",9.31186413860952e-05,0.0023926311024307,0.00193613693231538,"TACR1/SLC9A1/SHANK3/HSP90B1/TGFB3/FERMT2/BAIAP2/RHPN2/MYOC/NRP1/FAM107A/FLNA/BAIAP2L1/ZYX/DPYSL3/MYO1B/S1PR1/ARAP1/TESK1/PIK3R1/LPAR1/LIMCH1/ARHGAP6/RDX/WNT11/AIF1L/SORBS1/SYNPO2L/MARCKS",29
"GO:0001502","cartilage condensation","8/1625","19/18903",9.33670094263761e-05,0.0023926311024307,0.00193613693231538,"MYF5/THRA/PKD1/COL2A1/SOX9/OTOR/BARX2/COL11A1",8
"GO:0070588","calcium ion transmembrane transport","51/1625","345/18903",9.38402285011433e-05,0.00239434764842311,0.00193752597556929,"TPCN2/FYN/SLC9A1/CACNA2D1/CACNA2D4/APLNR/CACNA1S/CRHR1/CAPN3/PRKD1/TMEM38A/ANXA2/TRPM4/ATP1A2/CACNG6/CACNG1/PKD1/EDNRB/ATP2B2/AHNAK/G6PD/FLNA/JPH1/STAC3/DDIT3/ANXA6/DHRS7C/CACNA1G/PDE4B/SLC25A23/PLN/SLC8A1/TRDN/PLP1/STOML2/CCL19/F2R/PKD2/ANK2/CAMK2D/EDNRA/CASQ2/GAS6/DMD/TRPM2/CALHM1/P2RX4/VMP1/BIN1/RAMP3/CACNB3",51
"GO:0061564","axon development","67/1625","490/18903",9.73086038370962e-05,0.00247214185782692,0.00200047769503577,"EPHB1/EPHA5/FYN/SEMA3C/SEMA3A/RELN/PTPRZ1/PRKCQ/PLXNC1/TSPAN2/CNTN2/NOTCH1/FLOT1/STK11/JAK2/PTPRS/SEMA6B/NCAM1/APLP1/LGI1/SCN1B/MAG/NTN1/IST1/BAIAP2/LPAR3/NRP1/SPRY3/PLXNB1/LAMB2/LRTM1/SEMA3G/FLNA/LMTK2/CSPG5/KEL/DBN1/VSTM2L/ARHGEF25/SLIT3/LAMA2/EFNB1/PAK3/PLP1/GLI3/SEMA5A/MBP/PTPRM/LAMA5/PTK2/EFNA5/NTRK2/NFIB/SPP1/EDNRA/PALLD/BOC/CHODL/EPHA3/ARX/CXCL12/SHTN1/ROBO4/AUTS2/SCARF1/NRP2/NTNG1",67
"GO:0061333","renal tubule morphogenesis","18/1625","79/18903",0.000102348926488529,0.00258156003307958,0.00208901978995296,"WNK4/IRX3/PBX1/SOX8/PKD1/CITED1/SOX9/OSR1/GLI3/IRX2/GREB1L/LAMA5/PKD2/NPNT/COL4A1/WNT11/HES5/IRX1",18
"GO:0001755","neural crest cell migration","15/1625","59/18903",0.00010249152489661,0.00258156003307958,0.00208901978995296,"TBX1/SEMA3C/SEMA3A/SEMA6B/SOX8/NRP1/EDNRB/SEMA3G/SOX10/ANXA6/EFNB1/SEMA5A/LAMA5/EDNRA/NRP2",15
"GO:0051924","regulation of calcium ion transport","42/1625","268/18903",0.0001029643705117,0.00258243404168494,0.00208972704496534,"STC1/PACSIN3/FYN/SLC9A1/CACNA2D1/APLNR/CRHR1/CAPN3/PRKD1/TMEM38A/ATP1A2/CACNG6/CACNG1/RGS4/AHNAK/G6PD/NOS3/JPH1/TRIM27/STAC3/PDGFRB/DHRS7C/PDE4B/PLN/SLC8A1/TRDN/PLP1/F2R/SARAF/PKD2/ANK2/CAMK2D/CASQ2/DMD/CXCL12/P2RX4/CCL5/VMP1/MYLK/BIN1/RAMP3/CACNB3",42
"GO:0035633","maintenance of blood-brain barrier","11/1625","35/18903",0.000109784141597458,0.00274181241769246,0.00221869734869797,"CLDN5/OCLN/CDH5/MFSD2A/ANGPT1/PECAM1/LAMA2/MBP/DMD/GJB6/ESAM",11
"GO:0010001","glial cell differentiation","37/1625","227/18903",0.000114876457592963,0.00284488168509632,0.00230210185472674,"IL1B/BOK/GPR17/POU3F1/RELN/PTPRZ1/GPR37L1/TSPAN2/CNTN2/NOTCH1/MAG/MYOC/SOX8/LAMB2/CSPG5/LEF1/SOX10/LRP1/TLR2/SOX9/PLPP3/MAL/DLL1/DAAM2/TTBK1/PLP1/GLI3/NTRK2/NFIB/LPAR1/LAMC3/HES5/C1QA/BNIP3/TTC21B/BIN1/WASF3",37
"GO:0048705","skeletal system morphogenesis","37/1625","227/18903",0.000114876457592963,0.00284488168509632,0.00230210185472674,"TBX1/RFLNA/STC1/IFITM5/ALX4/MYF5/COL1A1/PHOSPHO1/PCGF2/THRA/TGFB3/IRX5/PKD1/INSIG1/ZEB1/COL2A1/ANXA6/AXIN2/SOX9/OSR1/OTOR/INPPL1/GLI3/TFAP2A/MMP16/OSR2/GRHL2/HHIP/TBX15/TCF15/MMP13/ALPL/BARX2/COL3A1/SP5/TGFBR2/COL11A1",37
"GO:0043524","negative regulation of neuron apoptotic process","28/1625","154/18903",0.000115377819002827,0.00284534253222872,0.00230247477604849,"BOK/AMBRA1/PTPRZ1/TGFB3/PIK3CA/JAK2/MAG/CRLF1/NRP1/CITED1/MECP2/DNAJC5/ANGPT1/VSTM2L/MAP3K12/NDNF/TFAP2B/GCLC/SLC30A10/NONO/NRBP2/CNTFR/F2R/NTRK2/KDR/SET/GRIK2/PLA2G3",28
"GO:0140353","lipid export from cell","13/1625","47/18903",0.000116306507435825,0.00285389799038631,0.00230939792374768,"SELENOM/IL1B/AGTR1/KCNQ1/CRHR1/WNK4/PTGES/C1QTNF1/MAP2K6/SPP1/FZD4/P2RX4/PLA2G3",13
"GO:0072210","metanephric nephron development","12/1625","41/18903",0.000116693148232626,0.00285389799038631,0.00230939792374768,"CD34/SOX8/PKD1/LAMB2/PDGFRB/SOX9/TFAP2B/OSR1/IRX2/PKD2/HES5/IRX1",12
"GO:0048484","enteric nervous system development","7/1625","15/18903",0.000118671816658001,0.00286170525117737,0.0023157156239324,"KIF26A/SOX8/EDNRB/SOX10/HLX/EDNRA/ARX",7
"GO:2001028","positive regulation of endothelial cell chemotaxis","7/1625","15/18903",0.000118671816658001,0.00286170525117737,0.0023157156239324,"PRKD1/PRKD2/SMOC2/FGF16/SEMA5A/KDR/P2RX4",7
"GO:0060415","muscle tissue morphogenesis","17/1625","73/18903",0.000118702359093816,0.00286170525117737,0.0023157156239324,"TBX1/PKP2/MYF6/MYF5/TNNT2/NOTCH1/ZFPM1/TGFBR3/EFEMP2/S1PR1/LRP2/EDNRA/COL3A1/TTN/XIRP2/MYLK/COL11A1",17
"GO:0006875","cellular metal ion homeostasis","59/1625","420/18903",0.000118954493813786,0.00286170525117737,0.0023157156239324,"P2RY4/BOK/TF/STC1/ATP13A5/CSRP3/TPCN2/SLC9A1/UMOD/SLC30A2/APLNR/HSP90B1/SLC22A17/CYB561/CAPN3/PRKD1/ATP1B2/TMEM38A/SLC1A3/HJV/CDH5/ATP1A2/FRRS1/SCNN1B/STEAP4/ATP2B2/CAV2/FLNA/KEL/JPH1/TPT1/TGM2/DDIT3/ANXA6/DHRS7C/KCNJ2/SLC25A23/SCARA5/PLN/SLC8A1/TRDN/SLC30A10/STOML2/CCL19/F2R/PKD2/ANK2/CAMK2D/EDNRA/CASQ2/ARF1/DMD/TRPM2/GRIK2/CXCL12/BNIP3/ATP12A/CCL5/SLC40A1",59
"GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","18/1625","80/18903",0.000121590753101388,0.00288974152733702,0.00233840281113068,"RELN/DCN/JAK2/MYOC/SELP/PLXNB1/ANGPT1/MAZ/PDGFRB/SOX9/FLT1/PTK2/F2R/NTRK2/KDR/PDGFD/CCL5/FLT3",18
"GO:0048644","muscle organ morphogenesis","18/1625","80/18903",0.000121590753101388,0.00288974152733702,0.00233840281113068,"TBX1/PKP2/MYF6/MYF5/TNNT2/NOTCH1/ZFPM1/TGFBR3/EFEMP2/S1PR1/LRP2/EDNRA/TCF15/COL3A1/TTN/XIRP2/MYLK/COL11A1",18
"GO:0072028","nephron morphogenesis","18/1625","80/18903",0.000121590753101388,0.00288974152733702,0.00233840281113068,"WNK4/IRX3/PBX1/SOX8/PKD1/CITED1/PDGFRB/SOX9/OSR1/GLI3/IRX2/GREB1L/LAMA5/PKD2/NPNT/WNT11/HES5/IRX1",18
"GO:0051056","regulation of small GTPase mediated signal transduction","46/1625","305/18903",0.0001260142661308,0.00295704091194176,0.00239286203132679,"PSD4/GPR17/CYRIB/RELN/ARHGEF40/FGD2/NOTCH1/FLOT1/RALGAPA1/DENND4B/RASIP1/MYOC/OBSCN/ARHGAP17/NRP1/CHN2/SPRY3/FGD5/IQSEC2/ABR/TGM2/ARHGEF25/PDGFRB/ARHGAP44/KANK2/VAV1/ARAP1/STARD13/ARHGEF9/RIPOR2/PREX2/ABRA/F2R/F2RL2/PRAG1/LPAR1/DOCK2/ARHGAP6/KBTBD7/RDX/SYNPO2L/PLCE1/CDON/AUTS2/COL3A1/ECT2",46
"GO:0032060","bleb assembly","6/1625","11/18903",0.000126429302648341,0.00295704091194176,0.00239286203132679,"ANLN/LPAR3/EMP1/PMP22/LPAR1/MYLK",6
"GO:0048251","elastic fiber assembly","6/1625","11/18903",0.000126429302648341,0.00295704091194176,0.00239286203132679,"TNXB/FBLN5/THSD4/EFEMP2/MFAP4/COL3A1",6
"GO:0072697","protein localization to cell cortex","6/1625","11/18903",0.000126429302648341,0.00295704091194176,0.00239286203132679,"GNAI1/PPP1R9B/GPSM2/PLK1/NUMA1/SAPCD2",6
"GO:0042471","ear morphogenesis","24/1625","124/18903",0.000128217557882395,0.0029870129887701,0.00241711568448151,"TBX1/TBX3/ALDH1A3/KCNQ1/GRHL3/MAFB/DVL2/NTN1/INSIG1/ZEB1/ITGA8/COL2A1/SLC9A3R1/SOX9/OSR1/SOBP/TFAP2A/OSR2/SCRIB/EDNRA/GJB6/ZIC1/LRIG3/COL11A1",24
"GO:0006665","sphingolipid metabolic process","29/1625","163/18903",0.000130762083886855,0.00303429811979969,0.00245537920468852,"GLTP/PSAP/PPM1L/HACD3/ST8SIA2/FUT3/ALDH3B1/PRKD1/ALOXE3/CSNK1G2/ST3GAL2/ELOVL1/ST8SIA6/DEGS2/PRKD2/PLPP3/SPTLC2/ST8SIA5/ELOVL7/SERINC5/UGCG/SGMS2/UGT8/B4GALT4/ST6GALNAC4/SGMS1/PPP2R1A/CCN1/NEU3",29
